,search term,tweet_id,sentiment,tweet
192,rishi sunak,1597647355234242560,0.0,NEW Our analysis of Prime Minister Rishi Sunak’s first major foreign policy speech on China.   Includes key quotes and tran…
193,rishi sunak,1597647349358407680,-32.0,"Quaint how Sunak warns us of  China’s “creeping authoritarianism”  Care to comment on the… Police, Crime &amp; Sentencing Ac…"
194,rishi sunak,1597647343318609920,34.0,Rishi Sunak said that our golden era of trade with China is now over.  In which case why are we still giving China foreign…
195,rishi sunak,1597647333042233344,-53.0,🎙 Coffee House Shots | Does Sunak see China as a threat?  Rishi Sunak has signalled the end of the ‘golden era’ of relations…
196,rishi sunak,1597647317532037120,0.0,"How much longer can Rishi Sunak &amp; his Chancellor close their eyes, stick their fingers in their ears &amp; go la la la?"
197,rishi sunak,1597647312901185537,-69.0,"The public now believes that the UK was wrong to leave the EU – but the Conservatives and Labour are ignoring them, write…"
198,rishi sunak,1597647311500644353,36.0,Having Rishi Sunak and Jeremy Hunt in power is like the bland leading the bland.
199,rishi sunak,1597647279917527041,0.0,"NEW - British Prime Minister Rishi Sunak declares the ""golden era"" between the UK and China is over. https//t.co/mW6q…"
200,rishi sunak,1597647265627508737,-32.0,JUST IN #BNNChina Reports.  China’s foreign ministry refutes British Prime Minister Rishi Sunak's () accusations a…
201,rishi sunak,1597647253493383168,-30.0,Rishi Sunak has a new £1.3 million statue for the No 10 garden.  The Indian press had the story 2 days ago. Only ONE U…
202,rishi sunak,1597647240440721408,-32.0,"Quaint how Sunak warns us of  China’s “creeping authoritarianism”  Care to comment on the… Police, Crime &amp; Sentencing Ac…"
203,rishi sunak,1597647235759902721,-40.0,"A shocking survey has found Brexit is the biggest headache for British businesses, ranking even higher than Russia’s w…"
204,rishi sunak,1597647161046740992,-23.0,"Over 40% of British products previously exported to the EU have disappeared from European shelves since Brexit “bleak""…"
205,rishi sunak,1597647158102351872,34.0,Rishi Sunak said that our golden era of trade with China is now over.  In which case why are we still giving China foreign…
206,rishi sunak,1597647146207301633,0.0,"UK PM Rishi Sunak lists ""delivering a new FTA with India"" as a key focus during his first major foreign policy speech"
207,rishi sunak,1597647144479264768,0.0,"NEW - British Prime Minister Rishi Sunak declares the ""golden era"" between the UK and China is over. https//t.co/8tCbWQfdIc"
208,rishi sunak,1597647127072899072,81.0,"Rishi Sunak, whose wealth exceeds £700 million, boasted about taking money from “deprived urban areas” to help wealthy towns.…"
209,rishi sunak,1597647106038460416,34.0,Rishi Sunak said that our golden era of trade with China is now over.  In which case why are we still giving China foreign…
210,rishi sunak,1597647091441942528,-62.0,"Amid financial crisis, UK govt spends GBP 1.3 million on sculpture for Rishi Sunak's garden https//t.co/2y6K5XMTa0"
211,rishi sunak,1597647085641560064,-71.0,"With one look at Boris Johnson’s rigged rules followed by a glance around this Cabinet table, no wonder they’ve refused h…"
212,rishi sunak,1597647077021917184,-62.0,"Amid financial crisis, UK govt spends GBP 1.3 million on sculpture for Rishi Sunak's garden https//t.co/2y6K5XMTa0"
213,rishi sunak,1597647047062347776,-62.0,"Amid financial crisis, UK govt spends GBP 1.3 million on sculpture for Rishi Sunak's garden https//t.co/2y6K5XMTa0"
214,rishi sunak,1597647024014655488,-80.0,"Rishi Sunak left the till open for fraudsters and criminal gangs, leaving working people to pay the price. Britain is sic…"
215,rishi sunak,1597647022039117825,0.0,"Rishi Sunak has said the ""golden era"" between the UK and China is over as he called for a new approach to the Chinese government. https//t.co/z4tgwahhYd"
216,rishi sunak,1597647016246808577,-32.0,"Quaint how Sunak warns us of  China’s “creeping authoritarianism”  Care to comment on the… Police, Crime &amp; Sentencing Ac…"
217,rishi sunak,1597646988451139584,-40.0,"A shocking survey has found Brexit is the biggest headache for British businesses, ranking even higher than Russia’s w…"
218,rishi sunak,1597646980884631554,67.0,The 🇬🇧UK intends to increase support for Ukraine and provide air defense systems in 2023. British Prime Minister Rishi…
219,rishi sunak,1597646975536619532,-73.0,"🎙 Coffee House Shots | Does Sunak see China as a threat?  Rishi Sunak has signalled the end of the ‘golden era’ of relations between Britain and China, warning of Xi Jinping’s creeping authoritarianism. Was it enough to get the China hawks onside?  https//t.co/pit0Vc2RYU"
220,rishi sunak,1597646973854973954,-35.0,Rishi Sunak vows to stand up to China but he can't stand up to diptheria ridden migrants in rubber dinghies.  Not sure h…
221,rishi sunak,1597646973007695874,-71.0,"With one look at Boris Johnson’s rigged rules followed by a glance around this Cabinet table, no wonder they’ve refused h…"
222,rishi sunak,1597646961791979520,-73.0,"🎙 Coffee House Shots | Does Sunak see China as a threat?  Rishi Sunak has signalled the end of the ‘golden era’ of relations between Britain and China, warning of Xi Jinping’s creeping authoritarianism. Was it enough to get the China hawks onside?  https//t.co/5iS7kGyiKU"
223,rishi sunak,1597646939427831808,32.0,So Rishi Sunak’s position is UK workers must pay higher taxes to help fill a £30bn black hole blown in the countries f…
224,rishi sunak,1597646934722109440,-75.0,Rishi Sunak gathers Cabinet as he struggles to control Tory civil war https//t.co/5XbF2pNOaS via
225,rishi sunak,1597646923837886464,67.0,The 🇬🇧UK intends to increase support for Ukraine and provide air defense systems in 2023. British Prime Minister Rishi…
226,rishi sunak,1597646915721605121,-30.0,Rishi Sunak has a new £1.3 million statue for the No 10 garden.  The Indian press had the story 2 days ago. Only ONE U…
227,rishi sunak,1597646867151872001,70.0,"Party Leader Approval Ratings  Keir Starmer (LAB) 39% (-3) Rishi Sunak (CON) 31% (+3)  via , 26-28 Nov   (Changes with 31 Oct)"
228,rishi sunak,1597646845320130560,-49.0,Outgoing Met police assistant commissioner says Braverman's language on immigration 'horrific' - https//t.co/MfIjZvzKy0
229,rishi sunak,1597646841977655297,0.0,"Golden era of UK-China relations is over, says Rishi Sunak https//t.co/HQCbV45jT0"
230,rishi sunak,1597646827113046016,36.0,Having Rishi Sunak and Jeremy Hunt in power is like the bland leading the bland.
231,rishi sunak,1597646822608359425,-23.0,Rishi Sunak is reported to have said about the Chinese protests that the Chinese leadership should listen to the protesters…
232,rishi sunak,1597646812386852866,18.0,Tory mayor Andy Street “Seeking better trade terms with the EU is no different to what we are trying to do with countr…
233,rishi sunak,1597646807349460992,51.0,"""Sunak was part of a small team of hedge fund bosses who shared nearly £100m after an audacious s…"
234,rishi sunak,1597646802110627841,42.0,I will not give my vote to the Rishi Sunak regime. Will you? No            No           No 👇            👇            👇
235,rishi sunak,1597646796674990080,-3.0,All the Tory MPs stepping down as party fears election wipeout under Rishi Sunak https//t.co/sxwwr4tBqH https//t.co/pCOvgWgMVA
236,rishi sunak,1597646791243370496,0.0,The Guardian Rishi Sunak signals end of ‘golden era’ of relations between Britain &amp; #China PM’s first major foreign polic…
237,rishi sunak,1597646772997804032,42.0,I will not give my vote to the Rishi Sunak regime. Will you? No            No           No 👇            👇            👇
238,rishi sunak,1597646743105339392,-40.0,"A shocking survey has found Brexit is the biggest headache for British businesses, ranking even higher than Russia’s w…"
239,rishi sunak,1597646734288908288,57.0,"✅British Prime Minister Rishi Sunak declared Monday that the U.K.’s “golden era” of ties with #China was over in his first major speech on foreign policy, describing China’s growing authoritarianism as a “systemic challenge to our values and interests.” https//t.co/9Ux0C36KTM"
240,rishi sunak,1597646726906941442,0.0,"UK PM Rishi Sunak lists ""delivering a new FTA with India"" as a key focus during his first major foreign policy speech"
241,rishi sunak,1597646669784711168,42.0,I will not give my vote to the Rishi Sunak regime. Will you? No            No           No 👇            👇            👇
242,rishi sunak,1597646657554100225,51.0,"""Sunak was part of a small team of hedge fund bosses who shared nearly £100m after an audacious s…"
243,rishi sunak,1597646638268690432,-32.0,"Quaint how Sunak warns us of  China’s “creeping authoritarianism”  Care to comment on the… Police, Crime &amp; Sentencing Ac…"
244,rishi sunak,1597646633629798401,34.0,"💥NEW Former US National Security adviser   slams Rishi Sunak's stance on China, he tells  'the PM referred to China as a 'challenge', and with all due respect, he is mistaken...China is a threat.'"
245,rishi sunak,1597646617456578560,67.0,UK plans to increase support for Ukraine and provide air defense systems. Source British Prime Minister Rishi Sunak
246,rishi sunak,1597646616470884353,48.0,"UK PM Rishi Sunak declares the ""golden era"" between the UK &amp; China is over. So the same people who locked families away, crippled businesses, administered lethal jabs ""for freedom"", are now acting like it never happened &amp; cheering on Chinese protesters #COVID19 #COVID #government https//t.co/G68ThgJdLq"
247,rishi sunak,1597646591594463232,0.0,There never was a ‘golden era’ between the UK and China.  All it has ever been is the Tories selling out our country — as…
248,rishi sunak,1597646589534822402,-56.0,Rishi Sunak has been told by  that illegal migrants who claim ‘slave’ status should be sent back to their h…
249,rishi sunak,1597646589174370304,-79.0,Rishi Sunak must prove George Osborne wrong - The Telegraph- THE GOVERNMENT can reverse its disastrous Net Zero policies w…
250,rishi sunak,1597646580533731328,0.0,"#Leaders #AI 🎯November 28, 2022, #WaPo, Sylvia Hui | #AP, #UK's Rishi #Sunak says 'golden era' with #China over https//t.co/BBNgqh98a9 https//t.co/hHn3YQ9OSe https//t.co/vOGiiQHWY3 https//t.co/snPRWR0Iwv https//t.co/dycbOlVfs8 https//t.co/yz657XIwOJ https//t.co/TB0UpQlSt5"
251,rishi sunak,1597646521146937348,-32.0,"Quaint how Sunak warns us of  China’s “creeping authoritarianism”  Care to comment on the… Police, Crime &amp; Sentencing Ac…"
252,rishi sunak,1597646492700794881,0.0,"👀In his foreign policy speech, Rishi Sunak describes the Gulf dictatorships and Israel as “like-minded allies” with who…"
253,rishi sunak,1597646446152814593,34.0,Rishi Sunak said that our golden era of trade with China is now over.  In which case why are we still giving China foreign…
254,rishi sunak,1597646413584035840,-68.0,"JACOB REES-MOGG IS RIGHT! TORIES HV TO SUPPO THEIR PM AS THE COUNTRY'S ISSUES ARE A LOT FROM DECADES AGO, ACCUMULATED BY LAB &amp; TORIES!SUNAK DOESN'T HV A MAGIC WAND!STOP BEING TROUBLE https//t.co/tNhpV5ofvz SHD BE COMMUNIST WITHOUT HUMAN RIGHTS!PM RULES  https//t.co/acNh3lMFct"
255,rishi sunak,1597646405690355714,-62.0,"Amid financial crisis, UK govt spends GBP 1.3 million on sculpture for Rishi Sunak's garden https//t.co/2y6K5XMTa0"
256,rishi sunak,1597646386488807424,0.0,"NEW - British Prime Minister Rishi Sunak declares the ""golden era"" between the UK and China is over. https//t.co/8tCbWQfdIc"
257,rishi sunak,1597646378360246277,-62.0,"Amid financial crisis, UK govt spends GBP 1.3 million on sculpture for Rishi Sunak's garden https//t.co/2y6K5XMTa0"
258,rishi sunak,1597646376975810560,-32.0,"Quaint how Sunak warns us of  China’s “creeping authoritarianism”  Care to comment on the… Police, Crime &amp; Sentencing Ac…"
259,rishi sunak,1597646358931906560,-79.0,Rishi Sunak must prove George Osborne wrong - The Telegraph- THE GOVERNMENT can reverse its disastrous Net Zero policies w…
